,package,folder,file,class_name,is_dataclass,is_subclass,has_init,num_methods,num_autoassign_methods,num_ordinary_methods
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/dbm,dumb.py,_Database,False,True,True,,0,20
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/dbm,__init__.py,error,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,BaseRotatingHandler,False,True,True,,1,3
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,RotatingFileHandler,False,True,True,,1,2
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,TimedRotatingFileHandler,False,True,True,,1,4
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,WatchedFileHandler,False,True,True,,0,4
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,SocketHandler,False,True,True,,1,7
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,DatagramHandler,False,True,True,,0,3
6,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,SysLogHandler,False,True,True,,1,6
7,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,SMTPHandler,False,True,True,,1,2
8,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,NTEventLogHandler,False,True,True,,0,6
9,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,HTTPHandler,False,True,True,,1,3
10,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,BufferingHandler,False,True,True,,1,4
11,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,MemoryHandler,False,True,True,,1,4
12,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,QueueHandler,False,True,True,,1,3
13,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,handlers.py,QueueListener,False,True,True,,1,7
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,config.py,ConvertingMixin,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,config.py,ConvertingDict,False,True,False,,0,3
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,config.py,ConvertingList,False,True,False,,0,2
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,config.py,ConvertingTuple,False,True,False,,0,1
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,config.py,BaseConfigurator,False,True,True,,0,7
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,config.py,DictConfigurator,False,True,False,,0,9
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,LogRecord,False,True,True,,1,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,PercentStyle,False,True,True,,0,5
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,StrFormatStyle,False,True,False,,0,2
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,StringTemplateStyle,False,True,True,,0,4
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,Formatter,False,True,True,,1,6
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,BufferingFormatter,False,True,True,,0,4
6,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,Filter,False,True,True,,1,1
7,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,Filterer,False,True,True,,0,4
8,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,Handler,False,True,True,,0,16
9,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,StreamHandler,False,True,True,,1,4
10,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,FileHandler,False,True,True,,1,4
11,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,_StderrHandler,False,True,True,,0,2
12,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,PlaceHolder,False,True,True,,0,2
13,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,Manager,False,True,True,,0,9
14,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,Logger,False,True,True,,1,23
15,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,RootLogger,False,True,True,,0,2
16,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,LoggerAdapter,False,True,True,,1,18
17,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/logging,__init__.py,NullHandler,False,True,False,,0,4
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1251.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1251.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1251.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1251.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1251.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,punycode.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,punycode.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,punycode.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,punycode.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,punycode.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,big5.py,Codec,False,True,False,,0,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,big5.py,IncrementalEncoder,False,True,False,,0,0
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,big5.py,IncrementalDecoder,False,True,False,,0,0
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,big5.py,StreamReader,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,big5.py,StreamWriter,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,utf_16.py,IncrementalEncoder,False,True,True,,0,5
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,utf_16.py,IncrementalDecoder,False,True,True,,0,5
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,utf_16.py,StreamWriter,False,True,True,,0,3
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,utf_16.py,StreamReader,False,True,False,,0,2
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp863.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp863.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp863.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp863.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp863.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,iso8859_4.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,iso8859_4.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,iso8859_4.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,iso8859_4.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,iso8859_4.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,mac_greek.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,mac_greek.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,mac_greek.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,mac_greek.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,mac_greek.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,euc_jisx0213.py,Codec,False,True,False,,0,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,euc_jisx0213.py,IncrementalEncoder,False,True,False,,0,0
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,euc_jisx0213.py,IncrementalDecoder,False,True,False,,0,0
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,euc_jisx0213.py,StreamReader,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,euc_jisx0213.py,StreamWriter,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,johab.py,Codec,False,True,False,,0,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,johab.py,IncrementalEncoder,False,True,False,,0,0
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,johab.py,IncrementalDecoder,False,True,False,,0,0
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,johab.py,StreamReader,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,johab.py,StreamWriter,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,big5hkscs.py,Codec,False,True,False,,0,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,big5hkscs.py,IncrementalEncoder,False,True,False,,0,0
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,big5hkscs.py,IncrementalDecoder,False,True,False,,0,0
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,big5hkscs.py,StreamReader,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,big5hkscs.py,StreamWriter,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1125.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1125.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1125.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1125.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1125.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1250.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1250.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1250.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1250.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1250.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1257.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1257.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1257.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1257.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1257.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,iso8859_8.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,iso8859_8.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,iso8859_8.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,iso8859_8.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,iso8859_8.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,oem.py,IncrementalEncoder,False,True,False,,0,1
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,oem.py,IncrementalDecoder,False,True,False,,0,0
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,oem.py,StreamWriter,False,True,False,,0,0
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,oem.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1258.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1258.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1258.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1258.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1258.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,mac_turkish.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,mac_turkish.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,mac_turkish.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,mac_turkish.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,mac_turkish.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1255.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1255.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1255.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1255.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp1255.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,gbk.py,Codec,False,True,False,,0,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,gbk.py,IncrementalEncoder,False,True,False,,0,0
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,gbk.py,IncrementalDecoder,False,True,False,,0,0
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,gbk.py,StreamReader,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,gbk.py,StreamWriter,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,koi8_r.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,koi8_r.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,koi8_r.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,koi8_r.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,koi8_r.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,euc_jp.py,Codec,False,True,False,,0,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,euc_jp.py,IncrementalEncoder,False,True,False,,0,0
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,euc_jp.py,IncrementalDecoder,False,True,False,,0,0
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,euc_jp.py,StreamReader,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,euc_jp.py,StreamWriter,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,gb2312.py,Codec,False,True,False,,0,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,gb2312.py,IncrementalEncoder,False,True,False,,0,0
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,gb2312.py,IncrementalDecoder,False,True,False,,0,0
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,gb2312.py,StreamReader,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,gb2312.py,StreamWriter,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp850.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp850.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp850.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp850.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,cp850.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,koi8_t.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,koi8_t.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,koi8_t.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,koi8_t.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,koi8_t.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,zlib_codec.py,Codec,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,zlib_codec.py,IncrementalEncoder,False,True,True,,1,2
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,zlib_codec.py,IncrementalDecoder,False,True,True,,1,2
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,zlib_codec.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,zlib_codec.py,StreamReader,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,utf_8_sig.py,IncrementalEncoder,False,True,True,,0,5
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,utf_8_sig.py,IncrementalDecoder,False,True,True,,0,5
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,utf_8_sig.py,StreamWriter,False,True,False,,0,2
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,utf_8_sig.py,StreamReader,False,True,False,,0,2
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,latin_1.py,Codec,False,True,False,,0,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,latin_1.py,IncrementalEncoder,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,latin_1.py,IncrementalDecoder,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,latin_1.py,StreamWriter,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/encodings,latin_1.py,StreamReader,False,True,False,,0,0
